Id	FCend	FCnorm	Dem_1	Dem_2	Dem_3	Dem_4	socF_1	socF_2	socF_3	socF_4
1260	3.4473	0.7081	0.2	0.2	0	0.2	0.7984	0.7967	0.7967	0.795
1261	3.4473	0.7081	0.4	0.2	0	0.2	0.7984	0.7967	0.7967	0.795
1262	3.4473	0.7081	0.6	0.2	0	0.2	0.7984	0.7967	0.7967	0.795
1263	3.4473	0.7081	0.8	0.2	0	0.2	0.7984	0.7967	0.7967	0.795
1264	3.4473	0.7081	1	0.2	0	0.2	0.7984	0.7967	0.7967	0.795
1265	3.4483	0.7083	0.2	0.2	0.2	0	0.7984	0.7967	0.795	0.795
1266	3.4483	0.7083	0.4	0.2	0.2	0	0.7984	0.7967	0.795	0.795
1267	3.4483	0.7083	0.6	0.2	0.2	0	0.7984	0.7967	0.795	0.795
1268	3.4483	0.7083	0.8	0.2	0.2	0	0.7984	0.7967	0.795	0.795
1269	3.4483	0.7083	1	0.2	0.2	0	0.7984	0.7967	0.795	0.795
1270	3.8101	0.8031	0	0	0.2	0.2	0.8	0.8	0.7983	0.7966
1271	3.8114	0.8035	0	0.2	0	0.2	0.8	0.7983	0.7983	0.7966
1272	3.8124	0.8037	0	0.2	0.2	0	0.8	0.7983	0.7966	0.7966
1273	3.8212	0.806	0.2	0	0	0.2	0.7984	0.7984	0.7984	0.7967
1274	3.8212	0.806	0.4	0	0	0.2	0.7984	0.7984	0.7984	0.7967
1275	3.8212	0.806	0.6	0	0	0.2	0.7984	0.7984	0.7984	0.7967
1276	3.8212	0.806	0.8	0	0	0.2	0.7984	0.7984	0.7984	0.7967
1277	3.8212	0.806	1	0	0	0.2	0.7984	0.7984	0.7984	0.7967
1278	3.8222	0.8063	0.2	0	0.2	0	0.7984	0.7984	0.7967	0.7967
1279	3.8222	0.8063	0.4	0	0.2	0	0.7984	0.7984	0.7967	0.7967
1280	3.8222	0.8063	0.6	0	0.2	0	0.7984	0.7984	0.7967	0.7967
1281	3.8222	0.8063	0.8	0	0.2	0	0.7984	0.7984	0.7967	0.7967
1282	3.8222	0.8063	1	0	0.2	0	0.7984	0.7984	0.7967	0.7967
1283	3.8236	0.8066	0.2	0.2	0	0	0.7984	0.7967	0.7967	0.7967
1284	3.8236	0.8066	0.4	0.2	0	0	0.7984	0.7967	0.7967	0.7967
1285	3.8236	0.8066	0.6	0.2	0	0	0.7984	0.7967	0.7967	0.7967
1286	3.8236	0.8066	0.8	0.2	0	0	0.7984	0.7967	0.7967	0.7967
1287	3.8236	0.8066	1	0.2	0	0	0.7984	0.7967	0.7967	0.7967
1288	4.1853	0.9014	0	0	0	0.2	0.8	0.8	0.8	0.7983
1289	4.1863	0.9017	0	0	0.2	0	0.8	0.8	0.7983	0.7983
1290	4.1877	0.902	0	0.2	0	0	0.8	0.7983	0.7983	0.7983
1291	4.1975	0.9046	0.2	0	0	0	0.7984	0.7984	0.7984	0.7984
1292	4.1975	0.9046	0.4	0	0	0	0.7984	0.7984	0.7984	0.7984
1293	4.1975	0.9046	0.6	0	0	0	0.7984	0.7984	0.7984	0.7984
1294	4.1975	0.9046	0.8	0	0	0	0.7984	0.7984	0.7984	0.7984
1295	4.1975	0.9046	1	0	0	0	0.7984	0.7984	0.7984	0.7984
1296	4.5616	1	0	0	0	0	0.8	0.8	0.8	0.8
