Id	FCend	FCnorm	Dem_1	Dem_2	Dem_3	Dem_4	Dem_5	Dem_6	socF_1	socF_2	socF_3	socF_4	socF_5	socF_6
222	51.994	0.0092	0.4	0.8	1	0.2	0.4	1	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
223	51.994	0.0092	0.4	1	0.8	0.2	0.4	0.6	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
224	51.994	0.0092	0.4	1	0.8	0.2	0.4	0.8	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
225	51.994	0.0092	0.4	1	0.8	0.2	0.4	1	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
226	51.994	0.0092	0.4	1	1	0.2	0.4	0.6	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
227	51.994	0.0092	0.4	1	1	0.2	0.4	0.8	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
228	51.994	0.0092	0.4	1	1	0.2	0.4	1	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
229	51.994	0.0092	0.6	0.8	0.8	0.2	0.4	0.6	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
230	51.994	0.0092	0.6	0.8	0.8	0.2	0.4	0.8	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
231	51.994	0.0092	0.6	0.8	0.8	0.2	0.4	1	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
232	51.994	0.0092	0.6	0.8	1	0.2	0.4	0.6	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
233	51.994	0.0092	0.6	0.8	1	0.2	0.4	0.8	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
234	51.994	0.0092	0.6	0.8	1	0.2	0.4	1	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
235	51.994	0.0092	0.6	1	0.8	0.2	0.4	0.6	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
236	51.994	0.0092	0.6	1	0.8	0.2	0.4	0.8	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
237	51.994	0.0092	0.6	1	0.8	0.2	0.4	1	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
238	51.994	0.0092	0.6	1	1	0.2	0.4	0.6	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
239	51.994	0.0092	0.6	1	1	0.2	0.4	0.8	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
240	51.994	0.0092	0.6	1	1	0.2	0.4	1	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
241	51.994	0.0092	0.8	0.8	0.8	0.2	0.4	0.6	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
242	51.994	0.0092	0.8	0.8	0.8	0.2	0.4	0.8	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
243	51.994	0.0092	0.8	0.8	0.8	0.2	0.4	1	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
244	51.994	0.0092	0.8	0.8	1	0.2	0.4	0.6	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
245	51.994	0.0092	0.8	0.8	1	0.2	0.4	0.8	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
246	51.994	0.0092	0.8	0.8	1	0.2	0.4	1	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
247	51.994	0.0092	0.8	1	0.8	0.2	0.4	0.6	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
248	51.994	0.0092	0.8	1	0.8	0.2	0.4	0.8	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
249	51.994	0.0092	0.8	1	0.8	0.2	0.4	1	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
250	51.994	0.0092	0.8	1	1	0.2	0.4	0.6	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
251	51.994	0.0092	0.8	1	1	0.2	0.4	0.8	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
252	51.994	0.0092	0.8	1	1	0.2	0.4	1	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
253	51.994	0.0092	1	0.8	0.8	0.2	0.4	0.6	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
254	51.994	0.0092	1	0.8	0.8	0.2	0.4	0.8	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
255	51.994	0.0092	1	0.8	0.8	0.2	0.4	1	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
256	51.994	0.0092	1	0.8	1	0.2	0.4	0.6	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
257	51.994	0.0092	1	0.8	1	0.2	0.4	0.8	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
258	51.994	0.0092	1	0.8	1	0.2	0.4	1	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
259	51.994	0.0092	1	1	0.8	0.2	0.4	0.6	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
260	51.994	0.0092	1	1	0.8	0.2	0.4	0.8	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
261	51.994	0.0092	1	1	0.8	0.2	0.4	1	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
262	51.994	0.0092	1	1	1	0.2	0.4	0.6	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
263	51.994	0.0092	1	1	1	0.2	0.4	0.8	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
264	51.994	0.0092	1	1	1	0.2	0.4	1	0.7249	0.5897	0.4521	0.4205	0.3506	0.2005
265	52.3036	0.0116	0.4	0.6	0.6	0.6	0.4	0.6	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
266	52.3036	0.0116	0.4	0.6	0.6	0.6	0.4	0.8	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
267	52.3036	0.0116	0.4	0.6	0.6	0.6	0.4	1	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
268	52.3036	0.0116	0.4	0.6	0.6	0.8	0.4	0.6	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
269	52.3036	0.0116	0.4	0.6	0.6	0.8	0.4	0.8	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
270	52.3036	0.0116	0.4	0.6	0.6	0.8	0.4	1	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
271	52.3036	0.0116	0.4	0.6	0.6	1	0.4	0.6	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
272	52.3036	0.0116	0.4	0.6	0.6	1	0.4	0.8	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
273	52.3036	0.0116	0.4	0.6	0.6	1	0.4	1	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
274	52.3036	0.0116	0.6	0.6	0.6	0.6	0.4	0.6	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
275	52.3036	0.0116	0.6	0.6	0.6	0.6	0.4	0.8	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
276	52.3036	0.0116	0.6	0.6	0.6	0.6	0.4	1	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
277	52.3036	0.0116	0.6	0.6	0.6	0.8	0.4	0.6	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
278	52.3036	0.0116	0.6	0.6	0.6	0.8	0.4	0.8	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
279	52.3036	0.0116	0.6	0.6	0.6	0.8	0.4	1	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
280	52.3036	0.0116	0.6	0.6	0.6	1	0.4	0.6	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
281	52.3036	0.0116	0.6	0.6	0.6	1	0.4	0.8	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
282	52.3036	0.0116	0.6	0.6	0.6	1	0.4	1	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
283	52.3036	0.0116	0.8	0.6	0.6	0.6	0.4	0.6	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
284	52.3036	0.0116	0.8	0.6	0.6	0.6	0.4	0.8	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
285	52.3036	0.0116	0.8	0.6	0.6	0.6	0.4	1	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
286	52.3036	0.0116	0.8	0.6	0.6	0.8	0.4	0.6	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
287	52.3036	0.0116	0.8	0.6	0.6	0.8	0.4	0.8	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
288	52.3036	0.0116	0.8	0.6	0.6	0.8	0.4	1	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
289	52.3036	0.0116	0.8	0.6	0.6	1	0.4	0.6	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
290	52.3036	0.0116	0.8	0.6	0.6	1	0.4	0.8	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
291	52.3036	0.0116	0.8	0.6	0.6	1	0.4	1	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
292	52.3036	0.0116	1	0.6	0.6	0.6	0.4	0.6	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
293	52.3036	0.0116	1	0.6	0.6	0.6	0.4	0.8	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
294	52.3036	0.0116	1	0.6	0.6	0.6	0.4	1	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
295	52.3036	0.0116	1	0.6	0.6	0.8	0.4	0.6	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
296	52.3036	0.0116	1	0.6	0.6	0.8	0.4	0.8	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
297	52.3036	0.0116	1	0.6	0.6	0.8	0.4	1	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
298	52.3036	0.0116	1	0.6	0.6	1	0.4	0.6	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
299	52.3036	0.0116	1	0.6	0.6	1	0.4	0.8	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
300	52.3036	0.0116	1	0.6	0.6	1	0.4	1	0.7249	0.6515	0.5661	0.4294	0.3597	0.2106
301	52.4845	0.013	0.4	0.8	0.8	0.4	0.6	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
302	52.4845	0.013	0.4	0.8	0.8	0.4	0.8	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
303	52.4845	0.013	0.4	0.8	0.8	0.4	1	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
304	52.4845	0.013	0.4	0.8	1	0.4	0.6	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
305	52.4845	0.013	0.4	0.8	1	0.4	0.8	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
306	52.4845	0.013	0.4	0.8	1	0.4	1	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
307	52.4845	0.013	0.4	1	0.8	0.4	0.6	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
308	52.4845	0.013	0.4	1	0.8	0.4	0.8	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
309	52.4845	0.013	0.4	1	0.8	0.4	1	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
310	52.4845	0.013	0.4	1	1	0.4	0.6	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
311	52.4845	0.013	0.4	1	1	0.4	0.8	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
312	52.4845	0.013	0.4	1	1	0.4	1	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
313	52.4845	0.013	0.6	0.8	0.8	0.4	0.6	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
314	52.4845	0.013	0.6	0.8	0.8	0.4	0.8	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
315	52.4845	0.013	0.6	0.8	0.8	0.4	1	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
316	52.4845	0.013	0.6	0.8	1	0.4	0.6	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
317	52.4845	0.013	0.6	0.8	1	0.4	0.8	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
318	52.4845	0.013	0.6	0.8	1	0.4	1	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
319	52.4845	0.013	0.6	1	0.8	0.4	0.6	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
320	52.4845	0.013	0.6	1	0.8	0.4	0.8	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
321	52.4845	0.013	0.6	1	0.8	0.4	1	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
322	52.4845	0.013	0.6	1	1	0.4	0.6	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
323	52.4845	0.013	0.6	1	1	0.4	0.8	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
324	52.4845	0.013	0.6	1	1	0.4	1	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
325	52.4845	0.013	0.8	0.8	0.8	0.4	0.6	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
326	52.4845	0.013	0.8	0.8	0.8	0.4	0.8	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
327	52.4845	0.013	0.8	0.8	0.8	0.4	1	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
328	52.4845	0.013	0.8	0.8	1	0.4	0.6	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
329	52.4845	0.013	0.8	0.8	1	0.4	0.8	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
330	52.4845	0.013	0.8	0.8	1	0.4	1	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
331	52.4845	0.013	0.8	1	0.8	0.4	0.6	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
332	52.4845	0.013	0.8	1	0.8	0.4	0.8	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
333	52.4845	0.013	0.8	1	0.8	0.4	1	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
334	52.4845	0.013	0.8	1	1	0.4	0.6	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
335	52.4845	0.013	0.8	1	1	0.4	0.8	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
336	52.4845	0.013	0.8	1	1	0.4	1	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
337	52.4845	0.013	1	0.8	0.8	0.4	0.6	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
338	52.4845	0.013	1	0.8	0.8	0.4	0.8	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
339	52.4845	0.013	1	0.8	0.8	0.4	1	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
340	52.4845	0.013	1	0.8	1	0.4	0.6	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
341	52.4845	0.013	1	0.8	1	0.4	0.8	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
342	52.4845	0.013	1	0.8	1	0.4	1	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
343	52.4845	0.013	1	1	0.8	0.4	0.6	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
344	52.4845	0.013	1	1	0.8	0.4	0.8	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
345	52.4845	0.013	1	1	0.8	0.4	1	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
346	52.4845	0.013	1	1	1	0.4	0.6	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
347	52.4845	0.013	1	1	1	0.4	0.8	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
348	52.4845	0.013	1	1	1	0.4	1	0.2	0.7249	0.5897	0.4521	0.3879	0.2399	0.2015
349	52.5188	0.0132	0.2	0.6	0.8	0.6	0.6	0.4	0.777	0.7041	0.5712	0.4347	0.291	0.2145
350	52.5188	0.0132	0.2	0.6	0.8	0.6	0.8	0.4	0.777	0.7041	0.5712	0.4347	0.291	0.2145
351	52.5188	0.0132	0.2	0.6	0.8	0.6	1	0.4	0.777	0.7041	0.5712	0.4347	0.291	0.2145
352	52.5188	0.0132	0.2	0.6	0.8	0.8	0.6	0.4	0.777	0.7041	0.5712	0.4347	0.291	0.2145
353	52.5188	0.0132	0.2	0.6	0.8	0.8	0.8	0.4	0.777	0.7041	0.5712	0.4347	0.291	0.2145
354	52.5188	0.0132	0.2	0.6	0.8	0.8	1	0.4	0.777	0.7041	0.5712	0.4347	0.291	0.2145
355	52.5188	0.0132	0.2	0.6	0.8	1	0.6	0.4	0.777	0.7041	0.5712	0.4347	0.291	0.2145
356	52.5188	0.0132	0.2	0.6	0.8	1	0.8	0.4	0.777	0.7041	0.5712	0.4347	0.291	0.2145
357	52.5188	0.0132	0.2	0.6	0.8	1	1	0.4	0.777	0.7041	0.5712	0.4347	0.291	0.2145
358	52.5188	0.0132	0.2	0.6	1	0.6	0.6	0.4	0.777	0.7041	0.5712	0.4347	0.291	0.2145
359	52.5188	0.0132	0.2	0.6	1	0.6	0.8	0.4	0.777	0.7041	0.5712	0.4347	0.291	0.2145
360	52.5188	0.0132	0.2	0.6	1	0.6	1	0.4	0.777	0.7041	0.5712	0.4347	0.291	0.2145
361	52.5188	0.0132	0.2	0.6	1	0.8	0.6	0.4	0.777	0.7041	0.5712	0.4347	0.291	0.2145
362	52.5188	0.0132	0.2	0.6	1	0.8	0.8	0.4	0.777	0.7041	0.5712	0.4347	0.291	0.2145
363	52.5188	0.0132	0.2	0.6	1	0.8	1	0.4	0.777	0.7041	0.5712	0.4347	0.291	0.2145
364	52.5188	0.0132	0.2	0.6	1	1	0.6	0.4	0.777	0.7041	0.5712	0.4347	0.291	0.2145
365	52.5188	0.0132	0.2	0.6	1	1	0.8	0.4	0.777	0.7041	0.5712	0.4347	0.291	0.2145
366	52.5188	0.0132	0.2	0.6	1	1	1	0.4	0.777	0.7041	0.5712	0.4347	0.291	0.2145
367	52.5458	0.0135	0.4	0.8	0.2	0.6	0.4	0.6	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
368	52.5458	0.0135	0.4	0.8	0.2	0.6	0.4	0.8	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
369	52.5458	0.0135	0.4	0.8	0.2	0.6	0.4	1	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
370	52.5458	0.0135	0.4	0.8	0.2	0.8	0.4	0.6	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
371	52.5458	0.0135	0.4	0.8	0.2	0.8	0.4	0.8	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
372	52.5458	0.0135	0.4	0.8	0.2	0.8	0.4	1	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
373	52.5458	0.0135	0.4	0.8	0.2	1	0.4	0.6	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
374	52.5458	0.0135	0.4	0.8	0.2	1	0.4	0.8	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
375	52.5458	0.0135	0.4	0.8	0.2	1	0.4	1	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
376	52.5458	0.0135	0.4	1	0.2	0.6	0.4	0.6	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
377	52.5458	0.0135	0.4	1	0.2	0.6	0.4	0.8	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
378	52.5458	0.0135	0.4	1	0.2	0.6	0.4	1	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
379	52.5458	0.0135	0.4	1	0.2	0.8	0.4	0.6	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
380	52.5458	0.0135	0.4	1	0.2	0.8	0.4	0.8	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
381	52.5458	0.0135	0.4	1	0.2	0.8	0.4	1	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
382	52.5458	0.0135	0.4	1	0.2	1	0.4	0.6	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
383	52.5458	0.0135	0.4	1	0.2	1	0.4	0.8	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
384	52.5458	0.0135	0.4	1	0.2	1	0.4	1	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
385	52.5458	0.0135	0.6	0.8	0.2	0.6	0.4	0.6	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
386	52.5458	0.0135	0.6	0.8	0.2	0.6	0.4	0.8	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
387	52.5458	0.0135	0.6	0.8	0.2	0.6	0.4	1	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
388	52.5458	0.0135	0.6	0.8	0.2	0.8	0.4	0.6	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
389	52.5458	0.0135	0.6	0.8	0.2	0.8	0.4	0.8	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
390	52.5458	0.0135	0.6	0.8	0.2	0.8	0.4	1	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
391	52.5458	0.0135	0.6	0.8	0.2	1	0.4	0.6	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
392	52.5458	0.0135	0.6	0.8	0.2	1	0.4	0.8	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
393	52.5458	0.0135	0.6	0.8	0.2	1	0.4	1	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
394	52.5458	0.0135	0.6	1	0.2	0.6	0.4	0.6	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
395	52.5458	0.0135	0.6	1	0.2	0.6	0.4	0.8	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
396	52.5458	0.0135	0.6	1	0.2	0.6	0.4	1	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
397	52.5458	0.0135	0.6	1	0.2	0.8	0.4	0.6	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
398	52.5458	0.0135	0.6	1	0.2	0.8	0.4	0.8	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
399	52.5458	0.0135	0.6	1	0.2	0.8	0.4	1	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
400	52.5458	0.0135	0.6	1	0.2	1	0.4	0.6	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
401	52.5458	0.0135	0.6	1	0.2	1	0.4	0.8	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
402	52.5458	0.0135	0.6	1	0.2	1	0.4	1	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
403	52.5458	0.0135	0.8	0.8	0.2	0.6	0.4	0.6	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
404	52.5458	0.0135	0.8	0.8	0.2	0.6	0.4	0.8	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
405	52.5458	0.0135	0.8	0.8	0.2	0.6	0.4	1	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
406	52.5458	0.0135	0.8	0.8	0.2	0.8	0.4	0.6	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
407	52.5458	0.0135	0.8	0.8	0.2	0.8	0.4	0.8	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
408	52.5458	0.0135	0.8	0.8	0.2	0.8	0.4	1	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
409	52.5458	0.0135	0.8	0.8	0.2	1	0.4	0.6	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
410	52.5458	0.0135	0.8	0.8	0.2	1	0.4	0.8	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
411	52.5458	0.0135	0.8	0.8	0.2	1	0.4	1	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
412	52.5458	0.0135	0.8	1	0.2	0.6	0.4	0.6	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
413	52.5458	0.0135	0.8	1	0.2	0.6	0.4	0.8	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
414	52.5458	0.0135	0.8	1	0.2	0.6	0.4	1	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
415	52.5458	0.0135	0.8	1	0.2	0.8	0.4	0.6	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
416	52.5458	0.0135	0.8	1	0.2	0.8	0.4	0.8	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
417	52.5458	0.0135	0.8	1	0.2	0.8	0.4	1	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
418	52.5458	0.0135	0.8	1	0.2	1	0.4	0.6	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
419	52.5458	0.0135	0.8	1	0.2	1	0.4	0.8	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
420	52.5458	0.0135	0.8	1	0.2	1	0.4	1	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
421	52.5458	0.0135	1	0.8	0.2	0.6	0.4	0.6	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
422	52.5458	0.0135	1	0.8	0.2	0.6	0.4	0.8	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
423	52.5458	0.0135	1	0.8	0.2	0.6	0.4	1	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
424	52.5458	0.0135	1	0.8	0.2	0.8	0.4	0.6	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
425	52.5458	0.0135	1	0.8	0.2	0.8	0.4	0.8	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
426	52.5458	0.0135	1	0.8	0.2	0.8	0.4	1	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
427	52.5458	0.0135	1	0.8	0.2	1	0.4	0.6	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
428	52.5458	0.0135	1	0.8	0.2	1	0.4	0.8	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
429	52.5458	0.0135	1	0.8	0.2	1	0.4	1	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
430	52.5458	0.0135	1	1	0.2	0.6	0.4	0.6	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
431	52.5458	0.0135	1	1	0.2	0.6	0.4	0.8	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
432	52.5458	0.0135	1	1	0.2	0.6	0.4	1	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
433	52.5458	0.0135	1	1	0.2	0.8	0.4	0.6	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
434	52.5458	0.0135	1	1	0.2	0.8	0.4	0.8	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
435	52.5458	0.0135	1	1	0.2	0.8	0.4	1	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
436	52.5458	0.0135	1	1	0.2	1	0.4	0.6	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
437	52.5458	0.0135	1	1	0.2	1	0.4	0.8	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
438	52.5458	0.0135	1	1	0.2	1	0.4	1	0.7249	0.5897	0.5617	0.4247	0.3549	0.2053
439	52.7145	0.0147	0.4	0.8	0.8	0.4	0.2	0.6	0.7249	0.5897	0.4521	0.3879	0.3531	0.2032
440	52.7145	0.0147	0.4	0.8	0.8	0.4	0.2	0.8	0.7249	0.5897	0.4521	0.3879	0.3531	0.2032
441	52.7145	0.0147	0.4	0.8	0.8	0.4	0.2	1	0.7249	0.5897	0.4521	0.3879	0.3531	0.2032
442	52.7145	0.0147	0.4	0.8	1	0.4	0.2	0.6	0.7249	0.5897	0.4521	0.3879	0.3531	0.2032
443	52.7145	0.0147	0.4	0.8	1	0.4	0.2	0.8	0.7249	0.5897	0.4521	0.3879	0.3531	0.2032
